day,hour,minute,car_park_name,time,weather,direction
6,3,8,Black Ash Park & Ride,3057,moderate rain,south
6,3,8,North Main Street,3432,moderate rain,south
6,3,8,Paul Street,3370,moderate rain,south
6,3,8,Saint Finbarr's,1971,moderate rain,north
6,3,8,Merchants Quay,1877,moderate rain,north
6,3,8,Grand Parade,1868,moderate rain,north
6,3,8,Carrolls Quay,1817,moderate rain,north
6,3,8,Grand Parade,2940,moderate rain,east
6,3,8,City Hall - Eglington Street,1888,moderate rain,north
6,3,8,Black Ash Park & Ride,2162,moderate rain,north
6,3,8,North Main Street,1772,moderate rain,north
6,3,8,Paul Street,1677,moderate rain,north
6,3,8,Saint Finbarr's,2301,moderate rain,west
6,3,8,Merchants Quay,2050,moderate rain,west
6,3,8,Grand Parade,2112,moderate rain,west
6,3,8,Carrolls Quay,2273,moderate rain,west
6,3,8,City Hall - Eglington Street,1950,moderate rain,west
6,3,8,Black Ash Park & Ride,1889,moderate rain,west
6,3,8,Carrolls Quay,2837,moderate rain,east
6,3,8,North Main Street,2354,moderate rain,west
6,3,8,Paul Street,2204,moderate rain,west
6,3,8,City Hall - Eglington Street,2759,moderate rain,east
6,3,8,Black Ash Park & Ride,2736,moderate rain,east
6,3,8,North Main Street,2962,moderate rain,east
6,3,8,Paul Street,2875,moderate rain,east
6,3,8,Saint Finbarr's,3364,moderate rain,south
6,3,8,Merchants Quay,3225,moderate rain,south
6,3,18,Saint Finbarr's,3012,moderate rain,east
6,3,18,Merchants Quay,2797,moderate rain,east
6,3,18,Grand Parade,3218,moderate rain,south
6,3,18,Carrolls Quay,3359,moderate rain,south
6,3,18,City Hall - Eglington Street,3073,moderate rain,south
6,3,18,Black Ash Park & Ride,3018,moderate rain,south
6,3,18,North Main Street,3390,moderate rain,south
6,3,18,Paul Street,3328,moderate rain,south
6,3,18,Saint Finbarr's,1955,moderate rain,north
6,3,18,Merchants Quay,1844,moderate rain,north
6,3,18,Grand Parade,1853,moderate rain,north
6,3,18,Carrolls Quay,1800,moderate rain,north
6,3,18,Grand Parade,2902,moderate rain,east
6,3,18,City Hall - Eglington Street,1856,moderate rain,north
6,3,18,Black Ash Park & Ride,2130,moderate rain,north
6,3,18,North Main Street,1741,moderate rain,north
6,3,18,Paul Street,1655,moderate rain,north
6,3,18,Saint Finbarr's,2298,moderate rain,west
6,3,18,Merchants Quay,2080,moderate rain,west
6,3,18,Grand Parade,2160,moderate rain,west
6,3,18,Carrolls Quay,2271,moderate rain,west
6,3,18,City Hall - Eglington Street,1979,moderate rain,west
6,3,18,Black Ash Park & Ride,1917,moderate rain,west
6,3,18,Carrolls Quay,2801,moderate rain,east
6,3,18,North Main Street,2359,moderate rain,west
6,3,18,Paul Street,2225,moderate rain,west
6,3,18,City Hall - Eglington Street,2721,moderate rain,east
6,3,18,Black Ash Park & Ride,2727,moderate rain,east
6,3,18,North Main Street,2927,moderate rain,east
6,3,18,Paul Street,2839,moderate rain,east
6,3,18,Saint Finbarr's,3309,moderate rain,south
6,3,18,Merchants Quay,3174,moderate rain,south
6,3,28,Saint Finbarr's,3027,moderate rain,east
6,3,28,Merchants Quay,2823,moderate rain,east
6,3,28,Grand Parade,3211,moderate rain,south
6,3,28,Carrolls Quay,3371,moderate rain,south
6,3,28,City Hall - Eglington Street,3066,moderate rain,south
6,3,28,Black Ash Park & Ride,3012,moderate rain,south
6,3,28,North Main Street,3449,moderate rain,south
6,3,28,Paul Street,3306,moderate rain,south
6,3,28,Saint Finbarr's,1914,moderate rain,north
6,3,28,Merchants Quay,1849,moderate rain,north
6,3,28,Grand Parade,1853,moderate rain,north
6,3,28,Carrolls Quay,1782,moderate rain,north
6,3,28,Grand Parade,2903,moderate rain,east
6,3,28,City Hall - Eglington Street,1865,moderate rain,north
6,3,28,Black Ash Park & Ride,2132,moderate rain,north
6,3,28,North Main Street,1737,moderate rain,north
6,3,28,Paul Street,1650,moderate rain,north
6,3,28,Saint Finbarr's,2280,moderate rain,west
6,3,28,Merchants Quay,2061,moderate rain,west
6,3,28,Grand Parade,2134,moderate rain,west
6,3,28,Carrolls Quay,2254,moderate rain,west
6,3,28,City Hall - Eglington Street,1958,moderate rain,west
6,3,28,Black Ash Park & Ride,1894,moderate rain,west
6,3,28,Carrolls Quay,2805,moderate rain,east
6,3,28,North Main Street,2341,moderate rain,west
6,3,28,Paul Street,2206,moderate rain,west
6,3,28,City Hall - Eglington Street,2753,moderate rain,east
6,3,28,Black Ash Park & Ride,2741,moderate rain,east
6,3,28,North Main Street,2957,moderate rain,east
6,3,28,Paul Street,2870,moderate rain,east
6,3,28,Saint Finbarr's,3395,moderate rain,south
6,3,28,Merchants Quay,3168,moderate rain,south
6,3,38,Saint Finbarr's,3031,moderate rain,east
6,3,38,Merchants Quay,2812,moderate rain,east
6,3,38,Grand Parade,3253,moderate rain,south
6,3,38,Carrolls Quay,3414,moderate rain,south
6,3,38,City Hall - Eglington Street,3088,moderate rain,south
6,3,38,Black Ash Park & Ride,3019,moderate rain,south
6,3,38,North Main Street,3406,moderate rain,south
6,3,38,Paul Street,3341,moderate rain,south
6,3,38,Saint Finbarr's,1940,moderate rain,north
6,3,38,Merchants Quay,1879,moderate rain,north
6,3,38,Grand Parade,1881,moderate rain,north
6,3,38,Carrolls Quay,1800,moderate rain,north
6,3,38,Grand Parade,2928,moderate rain,east
6,3,38,City Hall - Eglington Street,1904,moderate rain,north
6,3,38,Black Ash Park & Ride,2178,moderate rain,north
6,3,38,North Main Street,1762,moderate rain,north
6,3,38,Paul Street,1675,moderate rain,north
6,3,38,Saint Finbarr's,2278,moderate rain,west
6,3,38,Merchants Quay,2026,moderate rain,west
6,3,38,Grand Parade,2069,moderate rain,west
6,3,38,Carrolls Quay,2210,moderate rain,west
6,3,38,City Hall - Eglington Street,1924,moderate rain,west
6,3,38,Black Ash Park & Ride,1869,moderate rain,west
6,3,38,Carrolls Quay,2833,moderate rain,east
6,3,38,North Main Street,2334,moderate rain,west
6,3,38,Paul Street,2179,moderate rain,west
6,3,38,City Hall - Eglington Street,2758,moderate rain,east
6,3,38,Black Ash Park & Ride,2729,moderate rain,east
6,3,38,North Main Street,2928,moderate rain,east
6,3,38,Paul Street,2839,moderate rain,east
6,3,38,Saint Finbarr's,3347,moderate rain,south
6,3,38,Merchants Quay,3204,moderate rain,south
6,3,48,Saint Finbarr's,3047,light rain,east
6,3,48,Merchants Quay,2830,light rain,east
6,3,48,Grand Parade,3212,light rain,south
6,3,48,Carrolls Quay,3370,light rain,south
6,3,48,City Hall - Eglington Street,3074,light rain,south
6,3,48,Black Ash Park & Ride,3011,light rain,south
6,3,48,North Main Street,3400,light rain,south
6,3,48,Paul Street,3311,light rain,south
6,3,48,Saint Finbarr's,1924,light rain,north
6,3,48,Merchants Quay,1883,light rain,north
6,3,48,Grand Parade,1863,light rain,north
6,3,48,Carrolls Quay,1777,light rain,north
6,3,48,Grand Parade,2943,light rain,east
6,3,48,City Hall - Eglington Street,1909,light rain,north
6,3,48,Black Ash Park & Ride,2182,light rain,north
6,3,48,North Main Street,1748,light rain,north
6,3,48,Paul Street,1661,light rain,north
6,3,48,Saint Finbarr's,2252,light rain,west
6,3,48,Merchants Quay,2018,light rain,west
6,3,48,Grand Parade,2069,light rain,west
6,3,48,Carrolls Quay,2238,light rain,west
6,3,48,City Hall - Eglington Street,1917,light rain,west
6,3,48,Black Ash Park & Ride,1862,light rain,west
6,3,48,Carrolls Quay,2850,light rain,east
6,3,48,North Main Street,2298,light rain,west
6,3,48,Paul Street,2151,light rain,west
6,3,48,City Hall - Eglington Street,2776,light rain,east
6,3,48,Black Ash Park & Ride,2769,light rain,east
6,3,48,North Main Street,2945,light rain,east
6,3,48,Paul Street,2857,light rain,east
6,3,48,Saint Finbarr's,3344,light rain,south
6,3,48,Merchants Quay,3170,light rain,south
6,3,58,Saint Finbarr's,3074,light rain,east
6,3,58,Merchants Quay,2815,light rain,east
6,3,58,Grand Parade,3234,light rain,south
6,3,58,Carrolls Quay,3381,light rain,south
6,3,58,City Hall - Eglington Street,3096,light rain,south
6,3,58,Black Ash Park & Ride,3033,light rain,south
6,3,58,North Main Street,3446,light rain,south
6,3,58,Paul Street,3335,light rain,south
6,3,58,Saint Finbarr's,1869,light rain,north
6,3,58,Merchants Quay,1850,light rain,north
6,3,58,Grand Parade,1828,light rain,north
6,3,58,Carrolls Quay,1765,light rain,north
6,3,58,Grand Parade,2912,light rain,east
6,3,58,City Hall - Eglington Street,1859,light rain,north
6,3,58,Black Ash Park & Ride,2162,light rain,north
6,3,58,North Main Street,1700,light rain,north
6,3,58,Paul Street,1612,light rain,north
6,3,58,Saint Finbarr's,2263,light rain,west
6,3,58,Merchants Quay,2065,light rain,west
6,3,58,Grand Parade,2114,light rain,west
6,3,58,Carrolls Quay,2276,light rain,west
6,3,58,City Hall - Eglington Street,1950,light rain,west
6,3,58,Black Ash Park & Ride,1880,light rain,west
6,3,58,Carrolls Quay,2809,light rain,east
6,3,58,North Main Street,2310,light rain,west
6,3,58,Paul Street,2202,light rain,west
6,3,58,City Hall - Eglington Street,2769,light rain,east
6,3,58,Black Ash Park & Ride,2744,light rain,east
6,3,58,North Main Street,2920,light rain,east
6,3,58,Paul Street,2837,light rain,east
6,3,58,Saint Finbarr's,3357,light rain,south
6,3,58,Merchants Quay,3193,light rain,south
6,4,8,Saint Finbarr's,3036,light rain,east
6,4,8,Merchants Quay,2790,light rain,east
6,4,8,Grand Parade,3246,light rain,south
6,4,8,Carrolls Quay,3370,light rain,south
6,4,8,City Hall - Eglington Street,3097,light rain,south
6,4,8,Black Ash Park & Ride,3034,light rain,south
6,4,8,North Main Street,3448,light rain,south
6,4,8,Paul Street,3339,light rain,south
6,4,8,Saint Finbarr's,1911,light rain,north
6,4,8,Merchants Quay,1880,light rain,north
6,4,8,Grand Parade,1839,light rain,north
6,4,8,Carrolls Quay,1787,light rain,north
6,4,8,Grand Parade,2883,light rain,east
6,4,8,City Hall - Eglington Street,1910,light rain,north
6,4,8,Black Ash Park & Ride,2182,light rain,north
6,4,8,North Main Street,1729,light rain,north
6,4,8,Paul Street,1641,light rain,north
6,4,8,Saint Finbarr's,2262,light rain,west
6,4,8,Merchants Quay,2038,light rain,west
6,4,8,Grand Parade,2079,light rain,west
6,4,8,Carrolls Quay,2237,light rain,west
6,4,8,City Hall - Eglington Street,1942,light rain,west
6,4,8,Black Ash Park & Ride,1879,light rain,west
6,4,8,Carrolls Quay,2778,light rain,east
6,4,8,North Main Street,2307,light rain,west
6,4,8,Paul Street,2178,light rain,west
6,4,8,City Hall - Eglington Street,2729,light rain,east
6,4,8,Black Ash Park & Ride,2724,light rain,east
6,4,8,North Main Street,2915,light rain,east
6,4,8,Paul Street,2820,light rain,east
6,4,8,Saint Finbarr's,3308,light rain,south
6,4,8,Merchants Quay,3202,light rain,south
6,4,18,Saint Finbarr's,2989,light rain,east
6,4,18,Merchants Quay,2741,light rain,east
6,4,18,Grand Parade,3251,light rain,south
6,4,18,Carrolls Quay,3347,light rain,south
6,4,18,City Hall - Eglington Street,3079,light rain,south
6,4,18,Black Ash Park & Ride,3025,light rain,south
6,4,18,North Main Street,3388,light rain,south
6,4,18,Paul Street,3347,light rain,south
6,4,18,Saint Finbarr's,1963,light rain,north
6,4,18,Merchants Quay,1922,light rain,north
6,4,18,Grand Parade,1903,light rain,north
6,4,18,Carrolls Quay,1843,light rain,north
6,4,18,Grand Parade,2836,light rain,east
6,4,18,City Hall - Eglington Street,1952,light rain,north
6,4,18,Black Ash Park & Ride,2228,light rain,north
6,4,18,North Main Street,1787,light rain,north
6,4,18,Paul Street,1704,light rain,north
6,4,18,Saint Finbarr's,2303,light rain,west
6,4,18,Merchants Quay,2051,light rain,west
6,4,18,Grand Parade,2087,light rain,west
6,4,18,Carrolls Quay,2231,light rain,west
6,4,18,City Hall - Eglington Street,1955,light rain,west
6,4,18,Black Ash Park & Ride,1892,light rain,west
6,4,18,Carrolls Quay,2729,light rain,east
6,4,18,North Main Street,2385,light rain,west
6,4,18,Paul Street,2189,light rain,west
6,4,18,City Hall - Eglington Street,2682,light rain,east
6,4,18,Black Ash Park & Ride,2714,light rain,east
6,4,18,North Main Street,2866,light rain,east
6,4,18,Paul Street,2772,light rain,east
6,4,18,Saint Finbarr's,3309,light rain,south
6,4,18,Merchants Quay,3191,light rain,south
6,4,28,Saint Finbarr's,3010,light rain,east
6,4,28,Merchants Quay,2727,light rain,east
6,4,28,Grand Parade,3246,light rain,south
6,4,28,Carrolls Quay,3344,light rain,south
6,4,28,City Hall - Eglington Street,3066,light rain,south
6,4,28,Black Ash Park & Ride,3012,light rain,south
6,4,28,North Main Street,3372,light rain,south
6,4,28,Paul Street,3337,light rain,south
6,4,28,Saint Finbarr's,1938,light rain,north
6,4,28,Merchants Quay,1893,light rain,north
6,4,28,Grand Parade,1851,light rain,north
6,4,28,Carrolls Quay,1782,light rain,north
6,4,28,Grand Parade,2846,light rain,east
6,4,28,City Hall - Eglington Street,1904,light rain,north
6,4,28,Black Ash Park & Ride,2221,light rain,north
6,4,28,North Main Street,1748,light rain,north
6,4,28,Paul Street,1654,light rain,north
6,4,28,Saint Finbarr's,2307,light rain,west
6,4,28,Merchants Quay,2069,light rain,west
6,4,28,Grand Parade,2113,light rain,west
6,4,28,Carrolls Quay,2236,light rain,west
6,4,28,City Hall - Eglington Street,1964,light rain,west
6,4,28,Black Ash Park & Ride,1901,light rain,west
6,4,28,Carrolls Quay,2699,light rain,east
6,4,28,North Main Street,2389,light rain,west
6,4,28,Paul Street,2206,light rain,west
6,4,28,City Hall - Eglington Street,2669,light rain,east
6,4,28,Black Ash Park & Ride,2684,light rain,east
6,4,28,North Main Street,2849,light rain,east
6,4,28,Paul Street,2762,light rain,east
6,4,28,Saint Finbarr's,3277,light rain,south
6,4,28,Merchants Quay,3178,light rain,south
6,4,38,Saint Finbarr's,2969,light rain,east
6,4,38,Merchants Quay,2701,light rain,east
6,4,38,Grand Parade,3195,light rain,south
6,4,38,Carrolls Quay,3244,light rain,south
6,4,38,City Hall - Eglington Street,2976,light rain,south
6,4,38,Black Ash Park & Ride,2909,light rain,south
6,4,38,North Main Street,3333,light rain,south
6,4,38,Paul Street,3245,light rain,south
6,4,38,Saint Finbarr's,1927,light rain,north
6,4,38,Merchants Quay,1885,light rain,north
6,4,38,Grand Parade,1836,light rain,north
6,4,38,Carrolls Quay,1767,light rain,north
6,4,38,Grand Parade,2865,light rain,east
6,4,38,City Hall - Eglington Street,1884,light rain,north
6,4,38,Black Ash Park & Ride,2192,light rain,north
6,4,38,North Main Street,1733,light rain,north
6,4,38,Paul Street,1638,light rain,north
6,4,38,Saint Finbarr's,2252,light rain,west
6,4,38,Merchants Quay,2054,light rain,west
6,4,38,Grand Parade,2114,light rain,west
6,4,38,Carrolls Quay,2209,light rain,west
6,4,38,City Hall - Eglington Street,1942,light rain,west
6,4,38,Black Ash Park & Ride,1888,light rain,west
6,4,38,Carrolls Quay,2671,light rain,east
6,4,38,North Main Street,2306,light rain,west
6,4,38,Paul Street,2210,light rain,west
6,4,38,City Hall - Eglington Street,2640,light rain,east
6,4,38,Black Ash Park & Ride,2633,light rain,east
6,4,38,North Main Street,2828,light rain,east
6,4,38,Paul Street,2736,light rain,east
6,4,38,Saint Finbarr's,3218,light rain,south
6,4,38,Merchants Quay,3091,light rain,south
6,4,48,Saint Finbarr's,2932,light rain,east
6,4,48,Merchants Quay,2670,light rain,east
6,4,48,Grand Parade,3111,light rain,south
6,4,48,Carrolls Quay,3250,light rain,south
6,4,48,City Hall - Eglington Street,2945,light rain,south
6,4,48,Black Ash Park & Ride,2874,light rain,south
6,4,48,North Main Street,3302,light rain,south
6,4,48,Paul Street,3222,light rain,south
6,4,48,Saint Finbarr's,2017,light rain,north
6,4,48,Merchants Quay,1938,light rain,north
6,4,48,Grand Parade,1936,light rain,north
6,4,48,Carrolls Quay,1868,light rain,north
6,4,48,Grand Parade,2827,light rain,east
6,4,48,City Hall - Eglington Street,1937,light rain,north
6,4,48,Black Ash Park & Ride,2257,light rain,north
6,4,48,North Main Street,1828,light rain,north
6,4,48,Paul Street,1741,light rain,north
6,4,48,Saint Finbarr's,2249,light rain,west
6,4,48,Merchants Quay,2048,light rain,west
6,4,48,Grand Parade,2167,light rain,west
6,4,48,Carrolls Quay,2204,light rain,west
6,4,48,City Hall - Eglington Street,1935,light rain,west
6,4,48,Black Ash Park & Ride,1882,light rain,west
6,4,48,Carrolls Quay,2634,light rain,east
6,4,48,North Main Street,2323,light rain,west
6,4,48,Paul Street,2207,light rain,west
6,4,48,City Hall - Eglington Street,2603,light rain,east
6,4,48,Black Ash Park & Ride,2624,light rain,east
6,4,48,North Main Street,2796,light rain,east
6,4,48,Paul Street,2704,light rain,east
6,4,48,Saint Finbarr's,3161,light rain,south
6,4,48,Merchants Quay,3069,light rain,south
6,4,58,Saint Finbarr's,2914,light rain,east
6,4,58,Merchants Quay,2708,light rain,east
6,4,58,Grand Parade,3174,light rain,south
6,4,58,Carrolls Quay,3305,light rain,south
6,4,58,City Hall - Eglington Street,3007,light rain,south
6,4,58,Black Ash Park & Ride,2934,light rain,south
6,4,58,North Main Street,3377,light rain,south
6,4,58,Paul Street,3289,light rain,south
6,4,58,Saint Finbarr's,1980,light rain,north
6,4,58,Merchants Quay,1959,light rain,north
6,4,58,Grand Parade,1913,light rain,north
6,4,58,Carrolls Quay,1848,light rain,north
6,4,58,Grand Parade,2787,light rain,east
6,4,58,City Hall - Eglington Street,1965,light rain,north
6,4,58,Black Ash Park & Ride,2291,light rain,north
6,4,58,North Main Street,1812,light rain,north
6,4,58,Paul Street,1721,light rain,north
6,4,58,Saint Finbarr's,2246,light rain,west
6,4,58,Merchants Quay,2053,light rain,west
6,4,58,Grand Parade,2157,light rain,west
6,4,58,Carrolls Quay,2206,light rain,west
6,4,58,City Hall - Eglington Street,1938,light rain,west
6,4,58,Black Ash Park & Ride,1871,light rain,west
6,4,58,Carrolls Quay,2660,light rain,east
6,4,58,North Main Street,2320,light rain,west
6,4,58,Paul Street,2207,light rain,west
6,4,58,City Hall - Eglington Street,2615,light rain,east
6,4,58,Black Ash Park & Ride,2637,light rain,east
6,4,58,North Main Street,2820,light rain,east
6,4,58,Paul Street,2726,light rain,east
6,4,58,Saint Finbarr's,3244,light rain,south
6,4,58,Merchants Quay,3131,light rain,south
6,5,8,Saint Finbarr's,2910,light rain,east
6,5,8,Merchants Quay,2672,light rain,east
6,5,8,Grand Parade,3172,light rain,south
6,5,8,Carrolls Quay,3271,light rain,south
6,5,8,City Hall - Eglington Street,2989,light rain,south
6,5,8,Black Ash Park & Ride,2923,light rain,south
6,5,8,North Main Street,3340,light rain,south
6,5,8,Paul Street,3281,light rain,south
6,5,8,Saint Finbarr's,1973,light rain,north
6,5,8,Merchants Quay,1962,light rain,north
6,5,8,Grand Parade,1920,light rain,north
6,5,8,Carrolls Quay,1851,light rain,north
